1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,11386,11378,11376,0,0,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,528,535,543,11303,11291,11287,15051730,10163337,50.0,0.83
